SizeRank,RegionName,StateName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
157,"Green Bay, WI",WI,,,,,,,,,,,,,816.4448297185285,818.5919784932024,820.7638028379978,828.2685312989391,833.2787582738677,833.568715880112,841.4975778531002,857.1336725374077,881.10541606303,896.030709545132,909.6299915495418,918.6679440364946,933.0979141791004,935.5535146259704,942.342589124307,939.812726448834,949.584367464944,954.0612857032108,965.6076840862512,961.8787724334322,964.6145619269324,972.8322799384958,979.2603008464262,986.577021078931,982.5694894368202,996.3415664523394,1008.8520632518076,1023.5779748377264,1023.5365490466464,1023.925411058295,1025.6173044120767,1032.3077863289857,1037.3154944909456,1047.826517815343,1052.8822765668042,1058.9266228746335,1062.8262402168482,1065.4519453400644,1066.5870495236793,1069.4412472746897,1077.5468917989929,1089.0431035870909,1094.0330209523408,1100.9357020288608,1103.8499253736102,1101.6227787496473,1104.6433544558931,1107.142580337496
158,"Columbus, GA",GA,850.2765962981518,854.9236880576524,866.8559015967519,876.6462818158632,886.9758082919514,892.8821018838536,898.0016453571461,901.6769977505404,902.747043521258,905.1691530903942,911.3018015162996,917.3107646896024,925.1424430391336,935.0596526531016,942.8788956686662,951.9049467082286,958.146575794811,973.7308630744192,988.2821394641712,1012.1742609364172,1028.2454048421646,1047.4088772976208,1058.0044457064198,1074.7359238924273,1083.4328643127767,1083.9937856157758,1085.137143013705,1088.243038867196,1097.8166262298766,1104.9295383426158,1107.7821521507572,1104.7591481987358,1109.2578049178626,1114.9963566489746,1116.6533114836727,1109.1795446592782,1109.989287530979,1114.4275996660035,1113.4354749518309,1110.9272411459165,1117.414331731183,1124.7244198526855,1138.9598407746098,1136.9582517180347,1141.267753910964,1140.8805564131635,1146.5493208222117,1155.7578173202903,1161.4867255970862,1169.074749381592,1180.5850086076966,1191.7959534033864,1192.9350959112242,1192.4450438858453,1188.7754991192537,1198.765704596242,1201.9766147516066,1207.48068976649,1211.8201368302211,1216.3798791377542
159,"South Bend, IN",IN,809.1915881827509,815.5214039072387,826.3580035138991,829.4196803438585,833.1989615358971,833.8234181645983,842.4025887757159,847.019801336695,855.3966925632841,865.4280105405004,869.9432200137902,880.5627477915375,891.5278356236079,907.5857578996134,922.7368406972296,933.9028192122796,946.9890913189636,953.6057939495296,963.0236169787548,979.8006879046196,990.0786221616698,1000.9437940376636,1018.712599671342,1029.3849902138868,1042.1988491339978,1046.506118218526,1043.2219265129222,1046.8600049924758,1046.897693214587,1080.2906601488878,1091.466376522615,1106.0788393867458,1100.6300027027287,1111.3287469616555,1116.7392591736832,1128.3830979731154,1125.6435909925387,1129.011689029056,1138.1230735786603,1155.221902695121,1168.299146485739,1172.217428063234,1175.9639759367076,1181.116646308184,1194.717088876664,1198.2720688275033,1190.3428053067166,1192.881678677906,1202.484903137134,1211.1994198622472,1219.1473038575102,1218.274211751177,1222.0295588322972,1216.6778856002136,1222.571267735318,1223.9562525572678,1230.5646703771044,1236.449476571034,1252.5423480345123,1258.6576802095403
160,"Spartanburg, SC",SC,1082.8637811774847,1087.354732590063,1085.3112109847043,1085.809708959091,1085.9330639486957,1088.2963635587678,1095.4167412921845,1109.7745663475232,1113.5095311422929,1116.3934551584823,1116.21858216405,1118.736145933217,1122.0997128487982,1129.6254491741322,1141.427078805672,1148.8252706989806,1161.8684500657323,1169.792904456981,1181.7490840808628,1186.0656493185425,1201.8720664421303,1215.8496220816314,1233.2817693338789,1241.1953418596108,1251.3038107933316,1259.365692545124,1265.8452208876388,1270.1839123357263,1277.7814479441795,1294.6738104212577,1309.6780046603642,1315.2946297568828,1315.944703229737,1312.7367322280286,1318.64487128859,1324.9068800858363,1334.904242663236,1340.7343978854676,1346.8230453568294,1356.1173453494698,1365.349688245402,1368.402459188177,1362.2745387297848,1369.5609125839126,1379.2068988831036,1391.6630887379974,1395.9326697282834,1400.123492371854,1406.5080467377522,1412.633491921443,1418.0113151031333,1422.6066708047083,1423.9508247421431,1426.05638099535,1434.905857686727,1439.064011994867,1441.1178061823662,1442.786619216573,1444.9602739270636,1448.471128207438
161,"Greeley, CO",CO,1428.3501447811868,1431.6299357177493,1435.4694935588925,1434.790655367747,1438.2603804085154,1433.026575661369,1439.1264053276427,1443.0169803336532,1445.2998714099806,1450.7312413281277,1461.364496615901,1471.827790930732,1482.573565802505,1486.803931659516,1494.0731102466132,1498.4274798153556,1505.4751873987966,1525.2927897433706,1539.5016405755591,1559.5755585542986,1574.452548419067,1594.235007988446,1606.0884682625756,1618.9046537342329,1627.9390231499049,1636.0463015721546,1640.789672832385,1657.9789654108652,1675.9460199985483,1684.3099588285927,1689.9086587430452,1684.0111277123067,1687.6866552536203,1687.2417281527123,1705.286544603931,1712.465996176322,1729.0214923155993,1734.4379995354575,1743.3456821803002,1742.4999464809289,1748.8074304967386,1755.4446201430687,1760.7049221403174,1767.4789889052868,1773.760374758249,1782.5316903168878,1789.4730303098745,1783.2879777909343,1783.2026251170364,1791.4570984618294,1798.0667287124495,1806.8139851263893,1808.8166721554776,1812.755759900064,1819.8305702647117,1830.1400266560604,1837.1229839993025,1843.169632690983,1842.9216753504456,1858.2773640916876
162,"Lubbock, TX",TX,1116.5326550505026,1119.3152659063785,1119.8772385040902,1120.8970432470144,1123.232209788088,1127.0369701537088,1131.3605929450607,1134.5324348555282,1139.2012898292794,1141.5574784100947,1153.1537621994,1157.5399103053192,1165.361569719591,1166.36375248507,1175.398384203345,1181.2578557188351,1198.8002630686635,1206.09486553764,1216.3269501935033,1219.4689004054746,1235.020799238437,1242.5623014066382,1240.3507215543964,1244.500449733425,1253.8486589164745,1268.434429724104,1275.8037596972094,1282.5000272705315,1284.462929560175,1288.8337374849582,1291.4637633388622,1296.4465000098885,1296.955119012175,1299.3356352989572,1313.5693614273162,1316.586844374988,1318.2574136007197,1314.949751347165,1312.2874375786732,1314.0547047083717,1311.545916227225,1314.9192905330117,1315.0324644621985,1323.7248762570948,1325.8266184802228,1330.959319809829,1327.516497558443,1330.5125300744191,1328.495652264367,1332.492886401801,1337.8706018307653,1340.7609775542442,1346.5590128446947,1348.790433938344,1353.677435029481,1352.3232909097358,1355.5895565639564,1357.457962675315,1361.9700343293102,1366.0543494127649
163,"Clarksville, TN",TN,977.5334757503208,981.7105319959184,977.954599215784,978.0615042431116,979.3035803068282,986.472711689132,994.0405304366571,997.1107175407732,1006.150509027,1014.7040875707524,1028.4576053726191,1039.2743855999477,1046.1479911120268,1050.491909295641,1062.4311843973323,1076.5010447014358,1096.5234368549964,1109.295022128491,1124.1505373094235,1141.987160085918,1158.5798966901214,1174.738760255215,1183.70298620563,1194.4420403806705,1208.936201821576,1221.7341727757985,1234.1369051980807,1240.2866927163657,1247.8621246578766,1258.859414214345,1270.30883216396,1276.2545308635838,1274.180311142442,1272.1191078030793,1272.1134209875145,1270.566083301566,1270.839777448739,1277.0570179762162,1284.667044122937,1290.878115293326,1288.810828730305,1289.5121872194793,1286.3412901359738,1283.0925477256933,1282.2827192661998,1283.8078036055942,1288.3800809060142,1302.4259077176876,1317.4044279435996,1319.7353172305395,1319.3363417670898,1322.283086411654,1329.2073879667978,1333.664378376736,1340.2954913763797,1349.0511982740468,1359.6532195207442,1368.1724795542598,1374.2909705360769,1372.993778450727
164,"Roanoke, VA",VA,971.636045671686,979.9410321617815,972.648219759361,968.6937892346672,965.4008963319444,963.5413568609224,969.6871059886494,976.1145743069072,991.071968860397,993.7043572779008,998.1335314529988,1003.3511021577226,1006.2700346310314,1010.2899048086008,1015.7979221705416,1025.572028325689,1039.3114723568406,1048.5862956434494,1060.3021606767752,1075.508835293911,1087.483581247902,1101.9842559701542,1118.884721043122,1140.0384859131166,1157.5826348663138,1174.0030267204386,1181.4820651673344,1192.6870216006848,1205.1734984525078,1223.7496112207295,1236.14362739358,1244.796005622011,1242.7752878096449,1259.371683640942,1259.891579688111,1269.2601801707876,1268.6207542348752,1283.1784379916326,1287.6885108268093,1296.1314081208518,1293.132892256039,1306.3507801161577,1310.3162671510595,1318.2902164787426,1327.7907100942516,1339.133887133575,1350.2815123977932,1340.471513929355,1346.0129423952037,1344.7010439470912,1355.9796518819323,1361.328173915799,1374.0597593264197,1371.8332984787269,1379.3758723351325,1384.9296447951306,1395.3883416454455,1394.7855968687254,1402.3293302902814,1420.9444545451213
165,"Evansville, IN",IN,713.0028061875258,716.3506506129794,719.1160930077202,716.564093137087,715.1965013827547,714.4307986846528,709.8815295398151,706.33982610412,709.2224907782439,721.8801124911531,730.5802543231299,736.9644428515369,734.2467100596825,735.0526773555949,733.890856055916,747.4252967049983,762.082520356868,770.4983431534869,782.1233174403861,793.3373212423448,807.6384881395971,805.1477278719324,813.678527028748,807.6231819409709,822.2496526315595,819.7031963272815,830.0184153140189,824.5599160125352,824.7153207265492,829.3673296827596,834.409315875443,842.7684209472527,848.6272864472714,858.5878179199915,854.1630028314324,861.0791037480942,863.1659503594984,875.544919133823,882.9293150942397,888.1283056203293,898.0233155637648,900.998417745537,905.8633276725913,912.2944047495286,913.3163657854276,917.8891491796436,919.7042232904604,940.241370264374,941.2209975846766,946.4038455995598,949.413661029355,959.1325619363844,961.9090197231232,969.3670583682468,974.662367921711,977.103610975672,984.403984150566,990.216921333338,1003.5490581725072,999.0343119676728
167,"Kingsport, TN",TN,,,,,,,,,,,,,,,,,,,,,,,,944.6388555930986,958.1905353425616,993.8106399811096,1005.2251282419628,1034.106120011736,1043.4287961131686,1084.3884931197863,1082.4840348980067,1115.373524538075,1121.086274911174,1145.5035497166446,1164.4334400607245,1179.2738931502397,1191.873411768059,1187.8727981197453,1190.2635233092708,1201.5398426609956,1213.096448849462,1213.7307186859657,1216.7818987382043,1221.204525244596,1226.0131426783053,1222.2335748553446,1229.4054445213371,1238.754579934138,1251.8153462522537,1256.7801624136257,1269.7548628198604,1269.663361725212,1279.393563510208,1282.0032579035114,1297.4934663164668,1298.7761717803726,1309.211921109285,1321.7967996100529,1328.8067941193983,1336.371953305947
168,"Kennewick, WA",WA,1249.705242653659,1252.0344898265976,1243.7785970097966,1240.4787748502972,1231.7720228426908,1238.0659686576707,1246.4187661058506,1259.8976267663193,1271.034777139492,1288.0181044168228,1301.342475168584,1311.176765139979,1321.2963841882708,1325.8382081998434,1336.9134021728112,1359.0397234024192,1394.6438861924237,1414.977477398125,1428.4451029863535,1433.8912937880712,1451.8879917940428,1463.5844661790002,1473.5554159072108,1484.6930572882577,1493.6853478043531,1503.7385033519347,1521.6194690581465,1539.3437450262304,1554.3756647699554,1556.5282486191034,1561.2442541788937,1572.6843598335945,1569.990386303227,1564.983363349625,1569.791961652268,1583.1566822730526,1601.1089591094317,1621.965384654624,1633.0955763863462,1639.2599290811788,1638.2372246183113,1639.8228092619945,1646.3601220542168,1648.155325267483,1657.268051972704,1673.5769717551516,1684.2954274044737,1676.1073693050523,1679.3476486467523,1675.3973236969011,1673.659035222008,1673.16593215824,1676.4894828507445,1687.1880200807557,1693.9081250286729,1702.0123669589073,1708.2550613971969,1710.7942469641662,1712.8069561554034,1724.5286651372714
169,"Utica, NY",NY,,,,,,,,,,,,,,,,,1067.5385024925858,1077.7955720519692,1097.9079536845716,1107.623368364809,1113.5858532544655,1116.6417531536997,1121.9908089456414,1143.8438348969771,1145.5544310899074,1165.823047738966,1155.331261814179,1166.6889921833615,1165.9423403128085,1189.4977278314732,1202.9083851907944,1230.0391157684676,1240.2744754846428,1257.1633410491872,1234.1892521590926,1242.6427180811268,1268.2202229871568,1284.7916120497812,1291.4860429459543,1292.953562343852,1321.6073317241796,1312.1971549324455,1310.670514501332,1308.7041824918974,1336.7514495979783,1343.5120087097162,1366.6859111111912,1362.966328232408,1369.6071391711853,1370.9870963154783,1393.5253535007337,1413.5799991881552,1410.85811124955,1425.0968559493128,1436.7941028488622,1443.306480752147,1435.0688055996725,1440.730142019697,1453.859793228453,1467.9871041393255
170,"Hagerstown, MD",MD,1029.8222777757296,1032.732284688962,1036.8114037582768,1051.7752356409455,1056.026291282645,1064.3716681201024,1075.4968955991358,1083.357915765624,1090.2786091619598,1092.0830012531142,1101.3554001637858,1105.9297375862886,1123.445218956559,1135.07768584834,1147.2826753037816,1154.265301859658,1169.3899248542966,1183.701924582382,1199.71940601234,1208.8403597055435,1230.7206865555108,1244.616053575207,1258.9693475928636,1266.1277534895437,1278.2391656956283,1292.2408737808605,1299.466607827029,1309.9106932064278,1317.4668060362994,1329.5678384608802,1339.3028727128217,1354.5178982765128,1361.0116206911362,1377.4877858776374,1387.05856306881,1419.0907126237043,1410.363379040003,1416.3336191072124,1408.7875630028425,1427.3339113043314,1422.8591830935916,1425.9404642692143,1416.238550435815,1428.3905091854988,1435.03217986683,1445.0518720263613,1446.4818322283031,1435.4309636666858,1456.1571323721732,1462.553135821063,1482.286582844888,1480.1296658482306,1495.3283029948032,1501.8100849249515,1518.6861418160786,1516.7299884516203,1520.4705506522964,1518.221548363419,1525.8037805462957,1533.3034683943254
171,"Duluth, MN",MN,1334.2206124987183,1331.3265910884058,1342.1747839911443,1353.4019631122403,1354.6986373134348,1359.4303723132446,1374.2974566204402,1384.975996196968,1412.6705366444503,1410.6825339048908,1418.658164728921,1402.2145580336362,1417.2652072701712,1421.2396147923516,1431.4601757915482,1428.9915637604354,1442.7303865316085,1457.7403681345345,1472.2063673736643,1476.5124519385745,1474.4056523606848,1485.5298589207673,1490.2386543429286,1509.9454011507733,1514.5843487423708,1537.5302273826198,1537.4071495671244,1545.3606572372605,1558.0557186361882,1567.7311971602664,1576.7982612978958,1584.1626987682591,1611.6372802951346,1619.5139035939633,1640.67108362515,1634.5834576670204,1654.701718488159,1655.4587863110394,1672.882865152365,1679.8152136610122,1680.841893248429,1678.070949303768,1670.6254992722954,1678.5603952368592,1685.9975116463718,1706.154655291721,1714.582505353534,1716.7774942628969,1710.1248496742762,1716.1498099307664,1719.1741308479204,1728.454702945379,1736.1718133395486,1747.8375538603696,1763.0543898638557,1769.4032795734483,1766.391525450787,1761.5381963794616,1760.2779310904448,1774.8461759489426
172,"Olympia, WA",WA,1502.5191724441845,1505.7292579087268,1519.237182165109,1521.8833392472632,1525.1088522153836,1525.221209029609,1545.2214680705915,1568.1964059393183,1594.9994416398242,1607.7410195730365,1621.139040283299,1622.3836014094625,1640.473762797554,1658.3264088868443,1683.369909087426,1700.6376485391995,1719.1837568715969,1739.6802786674043,1758.6050852800768,1779.899477810676,1801.0532423255147,1823.324094864241,1842.0631085588295,1868.4129347411372,1881.4242804147905,1891.2315141667664,1893.4601107965696,1908.5082807273357,1924.2930574765728,1937.62977246774,1942.6887723967616,1941.2398511568492,1933.3946911262376,1925.050789336394,1925.471662876753,1925.2816086345165,1926.0745707037693,1931.8415841334545,1944.5761217442032,1958.549489440324,1966.0522822568637,1970.659092309263,1977.2692957589177,1981.700386768412,1989.2469807748687,2000.4014177782055,2004.7913463217592,2009.0671119764472,2021.5064745892848,2027.26860357587,2029.1582154413145,2025.6264346590256,2026.3552016463257,2030.029093221881,2035.687982076373,2045.2070699613864,2055.0069197311095,2062.09284807026,2070.460582091007,2077.5721530157407
173,"Longview, TX",TX,875.011391192494,882.6256707634168,884.4177842844149,886.8316228105675,884.9928069031658,887.1195685773748,884.9513170016018,895.7980420496039,901.9759095013496,906.7850237820928,904.9462904362822,913.022469355028,922.5307981412648,923.232323824828,924.6669281526324,925.3736055508832,934.7009116391096,940.7672246355409,952.935639964357,954.983485182734,964.8636830310586,977.2793639804391,996.2652628791795,1008.2757549381372,1008.8313000940586,1014.2862669897542,1020.6767262629664,1031.705879353933,1043.1003112905098,1051.2239169395768,1072.2728117808415,1083.2672853677457,1092.927913879456,1087.619819544458,1088.869298862236,1086.8323600194155,1092.461246088881,1094.921449903371,1110.1694885170673,1114.4326379852032,1106.8003639473354,1105.8701147372149,1109.9796510377191,1116.5116221911546,1118.494790694278,1117.3943771921097,1124.6662384877702,1124.3618980821432,1134.8667088207412,1142.5017464311538,1139.502692421667,1142.7182804828813,1152.9258511443572,1160.3482698091764,1155.9595858069713,1156.823323233233,1160.242655057961,1172.879918702577,1174.4314810664214,1184.745932582645
174,"Wilmington, NC",NC,1163.134824621046,1164.882034876317,1178.1080159481005,1192.3462479495065,1201.9140335687923,1205.8095116677412,1208.130397370755,1209.0083455240567,1212.6270366751296,1219.2520568323262,1228.615111852787,1238.7732999947025,1256.9418395956648,1272.3646328180612,1286.00242841306,1286.6133426049291,1295.5972038045156,1310.1336219116529,1338.4026882414748,1361.8085186202854,1397.3538851462963,1420.1190413390318,1449.3190960711545,1463.7813469684224,1488.188149265117,1503.2146023346734,1535.4724179591576,1562.5118333813302,1592.741302974274,1610.2546812421635,1629.204131659704,1639.4503992614289,1639.649550295408,1631.9711401099482,1626.743004949294,1632.8839607238078,1632.2715762923935,1645.156986607628,1642.784253038188,1648.2674412263614,1640.6308061330324,1646.6491456675922,1640.0957097396424,1651.3155131205035,1654.6838502444946,1659.7532699803176,1651.528510439782,1658.4715937796125,1670.2961453085866,1667.327144274959,1666.7927756374706,1665.402590799325,1669.9910498951076,1669.0126788692223,1673.107114074497,1668.6035350974128,1671.0887546436718,1678.2246310942214,1691.9267381641484,1691.338801948539
175,"San Luis Obispo, CA",CA,2250.35590290271,2266.647534837744,2282.4288056866963,2273.0590914782088,2265.859018516257,2271.7485284372983,2281.347513941265,2301.6401903242545,2303.24666702627,2304.9489910990565,2324.0618101593655,2363.2166982535764,2391.0010752163885,2391.2430652954167,2391.1072349740316,2399.0832856667143,2417.1468904275994,2429.8215845209747,2460.114235116972,2481.7618472434606,2520.3083179855903,2565.72195560045,2603.485006033867,2599.5763372575943,2599.4260388381704,2608.638954206334,2656.355737139841,2701.3809967772804,2728.3377817241067,2745.940919903916,2759.623801551501,2769.051503847861,2796.2745756045024,2777.7540993323264,2775.857197682133,2773.797461057538,2791.8982528475167,2813.693982577942,2844.65075856915,2880.599003810125,2912.778127217494,2931.679603762242,2929.0418774780483,2934.7246029738585,2940.240281867244,2963.9178755467883,2976.916759109039,3008.030169097696,3045.784164085139,3064.061538476203,3054.8260057192074,3041.989055403421,3039.64970763602,3053.5032441968337,3081.95868151237,3107.4502316191397,3119.9354380570244,3139.210466056581,3158.7617492729532,3171.918537087999
176,"Crestview, FL",FL,1344.883374604879,1348.9953284346284,1368.6171466190317,1360.7583653972938,1350.2158478633316,1348.8251683935623,1359.5434349879663,1378.2205677126622,1388.395133423363,1409.4625190662723,1432.4763589353552,1446.527202623118,1455.033814617933,1475.3431435657135,1505.8867591111805,1556.329950134436,1605.2350202241976,1652.9210905871005,1699.0785419151428,1729.6257112878773,1751.5956028854887,1757.7992430319505,1771.1659727579984,1800.5122431467964,1829.477826915272,1845.281991349376,1856.7917304662085,1860.019852533317,1872.692924713056,1884.6256771091344,1883.301951588819,1887.2721349269716,1891.0556298158815,1898.3440523488664,1898.3206302734256,1893.800904379912,1896.8396159483812,1899.5263845179336,1907.3014692446025,1906.6120893075797,1908.4506047311645,1901.66219557326,1890.423978018768,1880.571409354339,1881.869869075306,1896.418531350295,1907.3603535116545,1910.5349642761255,1903.4535380875664,1905.392932250464,1902.4741763401369,1905.1623489680817,1901.824809140346,1905.1915296279092,1917.9529802593204,1930.1268005682332,1935.5992384059189,1931.5683013427815,1931.776687443636,1936.800370566817
177,"Merced, CA",CA,1322.3709637618183,1328.9512844944488,1330.0915569535946,1337.996370777338,1331.2320675594149,1325.1672119926843,1329.120783290156,1335.769391296207,1351.50335309113,1388.0249711707283,1416.2189636528808,1445.1235724447145,1445.034249332666,1436.7550168197838,1451.4584226683974,1472.614473987003,1525.2913844583002,1567.6091522060024,1600.575519276756,1630.7724581290397,1652.1410663445013,1655.9396518483877,1680.9222352018269,1688.966351962312,1724.6014019810348,1743.2363555130587,1748.1144866892105,1751.7169503078935,1735.5436646257135,1742.771882824851,1733.4223026510288,1727.91503559324,1733.9219271142135,1743.065077267847,1741.317982735635,1742.1163403369917,1745.4655384662424,1761.3552398141865,1767.126892611887,1783.2976281686765,1783.4139125155675,1785.1176849525316,1781.8200956926662,1796.6148427240191,1805.434922581495,1817.6103942456089,1815.4580427647384,1817.7748131213696,1820.1146926856652,1820.9938736814584,1831.3882859192804,1832.8431603796637,1849.694132066637,1856.7911683490213,1878.107303647553,1884.359595393891,1891.527639804718,1898.157879138922,1917.8777851124848,1937.3619928145083
178,"Waco, TX",TX,1104.1555671229587,1102.593368680929,1112.4926917794194,1122.7750766365657,1132.6027957023648,1131.468452270404,1124.118284506718,1127.2246623411752,1136.3407065159925,1156.1094072355172,1163.0368783194797,1162.2338476379616,1168.3800229885164,1172.4491393868043,1188.4566343053857,1189.806939407444,1201.8465498225044,1213.6062559393515,1233.9564137699708,1252.8156910060295,1267.3518099927924,1287.064289359146,1308.303300104124,1324.6041266918344,1323.283803057051,1333.5850448014778,1341.808382167158,1372.3694201472945,1387.4226718257628,1423.180452711863,1429.240237530746,1438.9453497985055,1437.286171196296,1436.2449510007211,1436.7068856718608,1448.7131715895446,1469.796741284778,1468.4804504271174,1467.8653018467091,1459.708023462877,1465.342665766791,1454.1856098245112,1460.9066570207217,1464.0126872736507,1487.849686793225,1483.5225005891857,1480.581402263212,1481.608626775452,1484.9600199616712,1496.2829930600478,1504.7334896238656,1510.0081058966,1509.714064472685,1511.9804511263355,1513.0582989763882,1514.6066002485916,1505.8438061322654,1516.3414047730423,1524.6421757291514,1524.922254806967
179,"Cedar Rapids, IA",IA,840.6583340825922,842.7921968054206,839.7831366702153,826.4257161699289,828.5418747010381,830.2824964416004,836.7902596057673,842.1552844743006,853.3662413782982,857.7430377632361,863.6848397790676,857.4478254398928,854.5269593872822,857.3666192593229,866.4925988537522,879.9332098541529,881.3696585922204,886.5433900061091,880.8903945794864,883.6343141916986,885.0102315562926,890.6532926297726,887.3399160477346,892.2557909960558,896.4815731902507,902.0849250032704,905.5684754398336,907.6448275660276,917.8890664944796,921.9478160681252,933.2311866269396,937.9856704725162,929.9376702998702,932.9569772442748,932.3391104316784,946.5648093915764,952.324579562096,958.520938705005,968.7936690498244,970.1914348980451,974.2981421694255,972.5371457762728,975.5707130804528,979.1791792390168,987.3518379488312,992.0017538478704,1001.424377928838,997.609022256168,998.8564188485996,999.558234898735,997.072448923596,1001.825315670392,1002.637179628742,1010.5422358414398,1013.3788492613728,1017.3328906369114,1024.276278620667,1027.7131187274326,1031.3011555159164,1036.2902111723488
180,"Atlantic City, NJ",NJ,1201.6334926637433,1206.9711204565351,1209.9886472849585,1210.2984788582503,1205.1374811233172,1203.1883972936282,1224.8711838054874,1248.8924258660322,1279.5175507461488,1286.4337356845183,1289.688078992128,1285.353915727511,1297.7108367487162,1320.2310161812106,1348.731648791562,1377.9956215660916,1411.82716742652,1421.702340881848,1446.2039132188731,1464.569957868846,1499.188778853923,1518.1363794968534,1529.588719173584,1563.8159829193776,1603.5763103144604,1647.555045466616,1655.749996794905,1673.4986739844692,1674.1572122214234,1724.9794085150886,1729.5987610266,1740.9011624838136,1724.811549549746,1737.7859707633893,1750.9275943351806,1744.1586874533127,1734.0119875352325,1739.2547818152673,1748.516658202681,1754.7748436067286,1780.028758558342,1796.6659830912758,1809.110869888647,1833.7589737599412,1831.9017387763704,1873.2857847357016,1893.0038819719289,1908.283793233988,1899.1723303106517,1898.451362745369,1912.2166269808208,1922.9660251243397,1926.382549729906,1916.2182195782443,1929.073631673219,1929.9286359555224,1961.0721319434176,1947.2989832649348,1952.3753361194297,1965.6853442545096
181,"Bremerton, WA",WA,1482.9172729093052,1484.2017383301427,1496.5080614480128,1491.2940329569997,1478.6681075160138,1468.2024590778592,1469.3441365338283,1487.2468357071418,1505.3341554307488,1518.9622921967098,1532.4494389762442,1547.5448352614785,1560.8561137940185,1581.3791025472478,1600.5235629130302,1635.7619119733756,1666.204807139698,1700.264586248352,1731.012660096009,1756.531896857192,1780.2978014303342,1796.0674056525463,1813.9147994910688,1829.1306425362775,1838.2658206574936,1836.192443040832,1838.2213455422416,1840.6153742297247,1850.9014917987556,1859.04041107213,1867.779129282517,1867.2286107820512,1858.641606629224,1849.0881766115335,1839.640060551037,1832.302757708195,1832.5137586828437,1831.3650253530664,1829.5677411586908,1809.925522715684,1814.128310503238,1822.474252971755,1837.4277566231112,1838.4011635280983,1847.0915159368108,1862.9403853957365,1875.282914430248,1885.5266984988252,1882.564986312159,1897.460139747807,1911.2467173918728,1935.924574039944,1939.9576886944756,1941.620455125058,1938.9062488745064,1953.122939600283,1966.2445623423464,1976.756692141704,1990.4226127387053,2005.9253340276125
182,"Sioux Falls, SD",SD,880.0472665314311,880.1684373613047,884.1040138746012,888.3818270492251,890.5629068813115,892.5868053942454,892.0913853953713,891.0197409830171,894.6036367951123,899.0655596266323,904.6459427477744,905.7017178870468,914.8772753565236,920.3165180001012,924.9563850888078,932.4896903983004,942.9739921608342,954.3338244180818,961.2290350137084,971.6613038485038,982.223358481576,995.8375471662793,1008.4958048672938,1021.3628121833506,1035.3004575991638,1045.0588271142788,1056.3490794739143,1067.3487700175715,1076.62911989669,1091.7593600612538,1100.346125266966,1116.8080148170416,1117.7060029051654,1121.7774462639177,1123.5350109249728,1124.68444805015,1121.6748481084662,1125.2051667667895,1134.1259429934285,1138.3769846472455,1140.5831426462137,1137.7554139434765,1141.8994839629156,1141.4498630013056,1147.0766886599645,1148.0852991058878,1151.4099613246826,1152.6927817280846,1157.296897732144,1160.028378482967,1157.6282839098326,1158.0156500369585,1160.0566634429724,1162.5945529101527,1164.0885754321698,1164.200701731187,1166.9554161878243,1170.6979443357243,1173.787201778177,1178.571982920031
183,"Santa Cruz, CA",CA,2432.0463095414143,2447.6148585516985,2438.615586581951,2444.2387056132916,2436.9726633090286,2438.1283112132633,2423.544489407339,2413.3575574757833,2427.7497695293546,2459.0981171379067,2490.3300346860715,2511.1100772673817,2506.4670455685045,2515.4027835914007,2527.755190840287,2572.7395236002144,2580.639359264117,2607.8547019713524,2623.1780021255813,2690.7496471192817,2733.7218588944556,2763.336336076507,2763.921707173739,2793.5869020315017,2854.2637541548866,2875.890686594433,2906.4305828743068,2887.1652689950383,2918.391064287278,2922.729716774404,2959.749670247819,2985.806140301945,3007.1231370840906,3036.991441787546,3044.685464695861,3037.355229733755,3003.150346734708,2997.5432971824384,3003.7662863268156,3027.950438359218,3060.3303390618153,3078.00075116151,3101.3185495060698,3096.356910388633,3084.214888664976,3090.106385725748,3081.334405516005,3104.800511830901,3106.7684455240005,3129.580131996131,3139.7882108063077,3153.5292158449415,3145.85479332134,3159.822981307575,3158.3156952763643,3174.000709031354,3205.021403779509,3222.8766027902184,3271.748360566709,3299.148632170162
